model,split,fold,crime_cat,n_cells,spearman_global,kendall_global,recall5,recall10,ndcg,pai10,pei10,nmae,smape,log_rmse,intra_spearman,intra_recall10,intra_ndcg,intra_pai,intra_n_districts,macro_intra_spearman,min_intra_spearman,macro_intra_recall10,min_intra_recall10,macro_intra_ndcg,min_intra_ndcg,macro_intra_pai,min_intra_pai
M1_demografia,temporal_expanding,2021,robo_hurto_callejero,51461.0,0.6067325715578827,0.5032629493683963,0.44259557807461997,0.744155918931368,0.8856368274245728,7.44155918931368,0.8556438265475008,12.152552989342821,1.914079301242715,1.2674126630157894,0.3684495812799721,0.2705261156992122,0.7365548671398096,2.705261156992122,43.0,,,,,,,,
M1_demografia,temporal_expanding,2021,extorsion,50064.0,0.11168913655941627,0.09432084381300983,0.5014084507042254,0.6676056338028169,0.5332341594984021,6.676056338028169,0.6676056338028169,14.106587577352144,1.9927393484750016,0.18233650574340615,0.03301646830715573,0.17865218024531748,0.3205438940304032,1.7865218024531748,36.0,,,,,,,,
M1_demografia,temporal_expanding,2021,estafa,50183.0,0.32923727827486815,0.276218745783412,0.5506697728596389,0.7920792079207921,0.8039440413078511,7.920792079207921,0.7920792079207921,102.24194105960777,1.9891879023483179,1.4775418467069357,0.1451343488950757,0.24444068086744267,0.5690142621765397,2.444406808674426,42.0,,,,,,,,
M1_demografia,temporal_expanding,2021,violencia_familiar_sexual,51380.0,0.6188099455225353,0.5104422063232312,0.3957021043890385,0.6955015899378203,0.8949206410131505,6.9550158993782025,0.8132578628268283,16.740147000903463,1.9326449837779118,1.716136916770865,0.358679458571083,0.24726958879337532,0.7471400669372109,2.4726958879337526,44.0,,,,,,,,
M1_demografia,temporal_expanding,2021,secuestro,50066.0,0.0777401099743049,0.06565014869460681,0.3821138211382114,0.5121951219512195,0.4259814308973941,5.121951219512195,0.5121951219512195,12.426425129017211,1.9970389438733012,0.1260115221769467,0.04959090200228042,0.23373520942725096,0.26217002176412363,2.3373520942725095,34.0,,,,,,,,
M1_demografia,temporal_expanding,2021,__macro__,,,,,,,,,,,,,,,,,0.19097415181111338,0.03301646830715573,0.23492475500651974,0.17865218024531748,0.5270846224096174,0.26217002176412363,2.349247550065197,1.7865218024531748
M2_osm,temporal_expanding,2021,robo_hurto_callejero,51461.0,0.6085821763004864,0.5041429089894501,0.50509557807462,0.7746430216490097,0.9136203389544425,7.746430216490096,0.8906984442237669,13.180847882417453,1.9159418975429376,1.26249967486418,0.4414777518541269,0.30071302874571765,0.7797955196458264,3.007130287457176,43.0,,,,,,,,
M2_osm,temporal_expanding,2021,extorsion,50064.0,0.11228666489127681,0.09372069101853592,0.49295774647887325,0.6647887323943662,0.5347613846976011,6.647887323943662,0.6647887323943662,14.095237469652318,1.9925872214888278,0.1819463827991779,0.07612248361794037,0.2343998819521265,0.34003093625723724,2.3439988195212655,36.0,,,,,,,,
M2_osm,temporal_expanding,2021,estafa,50183.0,0.330350537151828,0.2753222132140298,0.5853232382061736,0.8171228887594641,0.8138910865564017,8.17122888759464,0.817122888759464,103.4824144715777,1.9874431393429324,1.4765054206605976,0.17438194453143518,0.2608716809424934,0.6014996501351048,2.608716809424934,42.0,,,,,,,,
M2_osm,temporal_expanding,2021,violencia_familiar_sexual,51380.0,0.6263425856662307,0.5181239657052952,0.47600915480120715,0.7419844854475118,0.9150609369376065,7.419844854475118,0.8676108374384236,17.997242643867644,1.9359924770416734,1.7087393231488484,0.4257568277252337,0.31881483062142907,0.7733355531221787,3.188148306214291,44.0,,,,,,,,
M2_osm,temporal_expanding,2021,secuestro,50066.0,0.07818626574337433,0.06475000900857,0.3902439024390244,0.508130081300813,0.4269858539166568,5.08130081300813,0.5081300813008129,12.42599506601467,1.9974959728296944,0.12583071839710125,0.05528133502539923,0.241328409191731,0.2747522725786784,2.4132840919173097,34.0,,,,,,,,
M2_osm,temporal_expanding,2021,__macro__,,,,,,,,,,,,,,,,,0.2346040685508271,0.05528133502539923,0.27122556629069955,0.2343998819521265,0.5538827863478051,0.2747522725786784,2.7122556629069954,2.3439988195212655
M3_hist_kde,temporal_expanding,2021,robo_hurto_callejero,51461.0,0.6096989264056117,0.5047688417668507,0.48687240902809764,0.7583774758175956,0.9051796116566054,7.583774758175956,0.8719960278053625,14.32380379255196,1.9154975488067911,1.2801246804533362,0.3842014548362571,0.30034025551967725,0.758057793378555,3.003402555196773,43.0,,,,,,,,
M3_hist_kde,temporal_expanding,2021,extorsion,50064.0,0.11151981277985562,0.09325669665017863,0.4140845070422535,0.676056338028169,0.5348254660935705,6.76056338028169,0.676056338028169,14.414095729032038,1.9926287431375123,0.18580955600733579,0.041160534357158406,0.1954661889872158,0.31889892808039805,1.9546618898721586,36.0,,,,,,,,
M3_hist_kde,temporal_expanding,2021,estafa,50183.0,0.3301633855208692,0.276067605675995,0.5894001164822364,0.8209085614443797,0.8129309324000311,8.209085614443797,0.8209085614443797,118.47074878791987,1.9875889370659352,1.5076676712228827,0.12724275290341908,0.2460020174426291,0.587005718119217,2.4600201744262913,42.0,,,,,,,,
M3_hist_kde,temporal_expanding,2021,violencia_familiar_sexual,51380.0,0.6271263861431203,0.5204540740831741,0.47700160006481274,0.7489518562777226,0.9223682260340231,7.489518562777226,0.8757578628268283,20.0072322554925,1.9376084172774204,1.7282272593503363,0.4601999423172675,0.3152406931328221,0.7995392953255575,3.1524069313282213,44.0,,,,,,,,
M3_hist_kde,temporal_expanding,2021,secuestro,50066.0,0.0785851442979731,0.06565463361056721,0.42276422764227645,0.5365853658536586,0.4251256658387298,5.365853658536586,0.5365853658536586,12.551467047170322,1.9970669727923465,0.1273353848303111,0.030725620874468514,0.1651057276057276,0.26818608854624426,1.6510572760572761,34.0,,,,,,,,
M3_hist_kde,temporal_expanding,2021,__macro__,,,,,,,,,,,,,,,,,0.20870606105771414,0.030725620874468514,0.24443097653761434,0.1651057276057276,0.5463375646899944,0.26818608854624426,2.4443097653761443,1.6510572760572761
M4_temporal,temporal_expanding,2021,robo_hurto_callejero,51461.0,0.6097223267324495,0.5048189675301843,0.48704514048825426,0.7584062643942884,0.9019190573198262,7.584062643942883,0.8720291294273419,14.313444784503316,1.9155408077332312,1.2799584160527475,0.38729757722298097,0.30217953190764496,0.7605697325381221,3.0217953190764497,43.0,,,,,,,,
M4_temporal,temporal_expanding,2021,extorsion,50064.0,0.1113376176671213,0.09257700463295442,0.4140845070422535,0.676056338028169,0.5338803920818311,6.76056338028169,0.676056338028169,14.414989541293554,1.992632346087764,0.18587025361403894,0.04036309889245153,0.19414343766446449,0.31853460880717477,1.9414343766446451,36.0,,,,,,,,
M4_temporal,temporal_expanding,2021,estafa,50183.0,0.3302154297051342,0.2761920898430899,0.5896913220733838,0.820326150262085,0.8121504300297099,8.20326150262085,0.8203261502620849,118.54577676838409,1.9875573573082996,1.5077101679396054,0.127136594791236,0.24540097264141306,0.5889329716294599,2.4540097264141307,42.0,,,,,,,,
M4_temporal,temporal_expanding,2021,violencia_familiar_sexual,51380.0,0.6262702097960716,0.5169361349159662,0.4780345532983615,0.748891094322808,0.9220995220150866,7.488910943228079,0.8756868131868131,20.000730708115515,1.9375046223726118,1.7285976528259734,0.4570788936595068,0.315981446667799,0.8000260120849844,3.15981446667799,44.0,,,,,,,,
M4_temporal,temporal_expanding,2021,secuestro,50066.0,0.07858064119445338,0.06565104550405132,0.42276422764227645,0.5365853658536586,0.42493838199699485,5.365853658536586,0.5365853658536586,12.549025640654685,1.9970679298419713,0.12730945947099437,0.029546846896139133,0.1651057276057276,0.25499700556238336,1.6510572760572761,34.0,,,,,,,,
M4_temporal,temporal_expanding,2021,__macro__,,,,,,,,,,,,,,,,,0.20828460229246287,0.029546846896139133,0.2445622232974098,0.1651057276057276,0.5446120661244249,0.25499700556238336,2.4456222329740984,1.6510572760572761
M1_demografia,temporal_expanding,2022,robo_hurto_callejero,51755.0,0.637735255936305,0.5282955274068566,0.4222846843754023,0.7176972921941381,0.8850947773190071,7.176972921941381,0.8439258231361171,8.909168411627805,1.8881064569336856,1.185444224836622,0.3303838985161387,0.263858816170358,0.732308371242768,2.6385881617035793,45.0,,,,,,,,
M1_demografia,temporal_expanding,2022,extorsion,50109.0,0.2635228384037713,0.2220408029089263,0.47050938337801607,0.6282394995531725,0.720552716181769,6.282394995531725,0.6282394995531725,2.8990387020363646,1.9600754367192983,0.20971160653555587,0.10438824321629317,0.2060091313435955,0.5057657938928373,2.060091313435955,41.0,,,,,,,,
M1_demografia,temporal_expanding,2022,estafa,50238.0,0.36728612899606033,0.3077879794646619,0.522887323943662,0.7431778169014085,0.8268328289657699,7.431778169014085,0.7431778169014085,90.7919467527696,1.9864628719627215,1.5447974434517402,0.17434006618076844,0.22628128488975896,0.5801398724863323,2.2628128488975903,44.0,,,,,,,,
M1_demografia,temporal_expanding,2022,violencia_familiar_sexual,51544.0,0.6392618937110338,0.5276324167450169,0.3843392264444896,0.692271218587008,0.9019375340147219,6.92271218587008,0.8245093886771142,13.476604121782549,1.9171298839394564,1.629799600575675,0.37607696552036235,0.24006490044211354,0.7541843537686199,2.4006490044211355,43.0,,,,,,,,
M1_demografia,temporal_expanding,2022,secuestro,50065.0,0.09004980032528553,0.07576597863927648,0.33647798742138363,0.4937106918238994,0.428437693829014,4.937106918238993,0.4937106918238993,10.012761311712353,1.997056452768415,0.12871331190132695,0.03897598393678033,0.19639881708847226,0.29284103751400364,1.9639881708847227,37.0,,,,,,,,
M1_demografia,temporal_expanding,2022,__macro__,,,,,,,,,,,,,,,,,0.2048330314740686,0.03897598393678033,0.22652258998685965,0.19639881708847226,0.5730478857809123,0.29284103751400364,2.265225899868596,1.9639881708847227
M2_osm,temporal_expanding,2022,robo_hurto_callejero,51755.0,0.6417080556348448,0.5316058361691186,0.48013131356477706,0.751405398446552,0.9041809883679659,7.514053984465519,0.8835625078844456,9.690115629185588,1.89240391854385,1.178008996329586,0.4261300934091634,0.2893535778883919,0.7647272971975715,2.8935357788839187,45.0,,,,,,,,
M2_osm,temporal_expanding,2022,extorsion,50109.0,0.2645080237844887,0.22003109299410836,0.4736371760500447,0.6344950848972297,0.7275761155519426,6.344950848972297,0.6344950848972297,2.8972635015212633,1.9589687990395306,0.20935363216016992,0.13663542585883087,0.26739484298838534,0.5259027871756301,2.6739484298838527,41.0,,,,,,,,
